user_id_str,hashtags
1562293633851633664,"Fights, FightVideo, fightpage, streetfight, TheFlashMovie, ValentinesDay2023, ValentinesDay, OVNIS, Ukraine, Aptos, ARSMCI, SuperBowl, STAYC_TeddyBear_6PM, HappyValentinesDay, ZeeNuNew, crazyvideos, Fights, Fighter, fightclub"
1606098323823271936,"feminismiscancer, fight, hoodfight, schoolfight, pyt, viral, trending, kookv, WomensRightsAreHumanRights, trending, knockout, gore, JohnnyDeppWon, abortions, MenToo, falseaccusation, worldstar, Selfdefence, Tate, DiedSuddendly, loveisland"
1572707084688412672,"fight, fights, hoodvideos, hoodfighting, knockout, knockoutfights, fightingvideos, fightsatschool, fightsvideos, crazyfight, worldstar, schoolfights, hoodfights, gore, gorevid, girlfight, fightpage, viral, Trending"
1572707084688412672,"fight, fights, hoodvideos, hoodfighting, knockout, knockoutfights, fightingvideos, fightsatschool, fightsvideos, crazyfight, worldstar, schoolfights, hoodfights, gore, gorevid, girlfight, fightpage, viral, Trending"
1243216908167643136,"schoolfights, fights"
1614302286758436864,"fight, fighting, fightingvideos"
1024242995212763136,"Fights, fightsvideos, fightvideos, fightingvideos, fightingatschool, knockout, ko, shegotbeatup, Fights, fightvids, fightpage, fighting, FightVideo, fightsvideo, hoodfight, hoodfights, boyfight, girlfights, gore, funny, goredeath, death, CarCrash"
1281071035740303360,"عيد_الحب, fight, Fights, fightvideos, schoolfights"
1268902839029563392,"hoodfights, fightpage"
1367264916818825216,"uk, hood, gore, meme, memes, fight, fights, ukdrill, ukmeme, ukmemes, ukfight, ukfights, hoodfights, fightvideos, streetfights, schoolfights"
1281071035740303360,"ValentinewithBuild, fight, Fights, fightvideos, schoolfights"
1281071035740303360,"ValentinesDay, fight, Fights, fightvideos, schoolfights"
1243557309583785984,"fightvideos, fightingvideos"
1600593858932477952,"eFootball, イーフト垢買取, eFootballHUB, efootball2023mobile, eFootball, efootball, efootballmobile, efootball22mobile, konami, efootballpes, efootballpro, sports, fights, gaming, anime, fight, hoodfights, viraltweets, gaming, sports, ef23"
