user_id_str,hashtags
1520153538193764352,"TRUMP2024, TrumpWasRightAboutEverything, TRUMP2024ToSaveAmerica, Americafirst, Godhonoring, onlytrumpcansaveUSA"
230285629,"MAGA, Trump2024"
1329896787969273856,"TrumpWon, TrumpTruths, Trump2024, Trump"
1511809037016481792,"NoMoreDCSwamp, AMERICAFIRST, Trump2024"
1206591893326442496,"MAGA, PanderingTraitor, Trump2024"
1589453747163373568,"NeverForget, AmericaFirst, TrumpKnows, TRUMP2024"
1583534316440547328,"FJB, republican, republicans, saveamerica, patriot, patriots, trump2024, GOP, conservative, letsgobrandon, usa"
786157941699317760,Trump2024
1596233232856539136,"TikTok, LetsGoBrandon, TRUMP2024"
861578881450553344,"TRUMP2024, MAGA, ValentinesDay, Patriots, ValentinesDay2023, PatriotsUnite"
85011410,"MAGA, UltraMAGA, FJB, LetsGoBrandon, LGB"
1441441970954518528,"SaveAmerica, Maga, Trump2024, Trump, BidenOut"
17267116,"MAGA, tRUmp2024"
1594767041285820416,"Trump2024, MAGA"
1534374885392363520,"maga, TRUMP2024"
1590772583695122432,"TRUMP, MAGA, trump2024, bidencrimefamily, ww3"
771429099902500864,"MAGA, Trump2024"
1205495890523414528,"LauraLoomer, CaseyDeSantis, Trump2024"
1587737565532143616,"MAGA, Trump2024, GOP"
1616982173742923776,"HillaryClinton, Clinton, LiberalCorruption, MAGA, MAGARepublicans, TRUMP2024, TRUMP2024ToSaveAmerica, TrumpTrain, ivanka"
1601800823067099136,"TrumpWon, Trump2024"
1586027897579802624,"AmericaFirst, Trump2024, MAGA"
1219021757098659840,"TRUMP2024, herschelwalker, MAGA"
1625326296753401856,"Trump2024, SaveAmerica, AmericaFirst, MAGA"
996482472,"MAGA, AmericaFirst, TRUMP2024"
1143983115603468288,"maga, ultramaga"
1592988335676571648,"ultramaga, trump2024"
1518813942520373248,"MAGA, Trump2024"
19955430,"MAGA, KAG, TRUMP2024, MyPresident"
5736542,"FauxNews, PropagandaAlert, misinformation, MAGA, MAGAA, MURICA, TRUMP2024, SuperBowl"
1594211417246384128,"Trump2024, TRUMP2024ToSaveAmerica, RNC, Republicans, Conservatives, Truth, MAGA"
1082850402347962368,"MAGA, Trump2024"
1577991666245554176,"IWANTYOU, MAGA, AmericaFirst, Trump2020, Trump2024, Women4Trump, Patriot, 1A, 2A, TShirts, MensTShirts, WomensTShirts"
1321819155109191680,"StopTheInvasion, migrationwatch, StopTheBoats"
1576897382,"MAGA, TRUMP2024"
1586853790304522240,"AmericaFIRST, TRUMP2024"
1326051585575821312,"MAGA, TRUMP2024"
3712181057,"BidenBalloon, ChinaJoe, GovernmentGangsters, Lies, BidenCrimeFamilly, PresidentTrump, MAGA, TRUMP2024"
1514626211019902976,"antivaxxers, pureblood, jabfree, ConspiracyTheoriest, LGB"
1521650940503277568,"elite, republican, maga, biden, Democrats, ULTRAMAGA"
21773704,"FoxNews, MAGA, TRUMP2024"
1519167278205472768,"truth, Trump2024, trump, maga"
847908896698241024,MAGA2024
1531339506485497856,"sweden, ILLEGALimmigrants, liverpool, IrelandisFull, uk, StopTheBoats"
